nom,type,niveau,image_url
Rune du Forgeur de Marteaux,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88015.w40h40.png
Rune du Sculpteur de Baguettes,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88018.w40h40.png
Rune du Forgemage de Dagues,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88022.w40h40.png
Rune du Forgemage de Marteaux,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88023.w40h40.png
Rune du Forgemage de Pelles,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88032.w40h40.png
Rune du Sculptemage de Baguettes,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88028.w40h40.png
Rune du Cordomage,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88029.w40h40.png
Mangeoire Classique,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93002.w40h40.png
Mangeoire en Orme,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93021.w40h40.png
Mangeoire en Charme,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93023.w40h40.png
Caresseur Classique,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93006.w40h40.png
Dragofesse en Cuir de Sanglier,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93079.w40h40.png
Dragofesse en Cuir de Cochon de Lait,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93082.w40h40.png
Baffeur en Ebène,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93048.w40h40.png
Baffeur en Orme,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93049.w40h40.png
Baffeur en Noyer,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93052.w40h40.png
Baffeur en Bambou Sombre,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93057.w40h40.png
Baffeur en Bois Envoûté,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93058.w40h40.png
Baffeur en Bois de Tronknyde,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93059.w40h40.png
Baffeur en Bois de Kokoko,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93061.w40h40.png
Foudroyeur en Frêne,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93004.w40h40.png
Foudroyeur en Chêne,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93004.w40h40.png
Foudroyeur en Orme,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93065.w40h40.png
Foudroyeur en Bambou Sacré,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93072.w40h40.png
Potion d'oubli de métier : Bricoleur,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
Bière de Bwork,Bière,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/37001.w40h40.png
Rune de Bricoleur,Pierre magique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/88012.w40h40.png
Oeuf de piou,Viande comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/69038.w40h40.png
Shigekax Poire,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42024.w40h40.png
Shigekax Vanille,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42023.w40h40.png
Shigekax Praline,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42042.w40h40.png
Potion d'oubli : Laisse Spirituelle,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png
Elixir Eniripsa,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12155.w40h40.png
Parchemin de Forgemage d'Epées,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171833.w40h40.png
Parchemin de Forgemage de Pelles,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171833.w40h40.png
Parchemin de Tailleur,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171830.w40h40.png
Parchemin de Paysan,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171842.w40h40.png
Parchemin de Pêcheur,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171990.w40h40.png
Sort Spécial Mise en Garde,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/75011.w40h40.png
Sort: Apprivoisement de monture,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171854.w40h40.png
Sort: Boomerang perfide,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171853.w40h40.png
Parchemin des Flaqueux,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94017.w40h40.png
Monstre Pain consommable,Pain,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/33012.w40h40.png
Friswein,Boisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/79013.w40h40.png
Frigrowka,Boisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/79014.w40h40.png
Paire de skis de chêne jetable,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24908.w40h40.png
Elixir Roublard,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12193.w40h40.png
Potion d'oubli : Invocation de Dopeul Osamodas,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png
Potion d'oubli : Invocation de Dopeul Sram,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43032.w40h40.png
Potion d'oubli : Tornabombe,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
Potion d'oubli : Rebours,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
Potion d'oubli : Kaboom,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
Potion d'oubli : Invocation de Dopeul Roublard,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
Elixir Zobal,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12194.w40h40.png
Parchemin d'attitude Téméraire,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24780.w40h40.png
Parchemin d'attitude Être Frigorifié,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'attitude Lever le pouce,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'attitude Bâiller,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'attitude Faire coucou,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Pique-nique Vulkain,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24882.w40h40.png
Soupe au Plimok,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24824.w40h40.png
Mini Nuit' en Sucre Glace,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42163.w40h40.png
Fée d'artifice blanche de Pwâk,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74041.w40h40.png
Fée d'artifice jaune de Pwâk,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74037.w40h40.png
Coquetel Éportation,Boisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/79015.w40h40.png
Parchemin d'attitude Poing levé,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'attitude Motus,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Bonbon d'Halouine,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42012.w40h40.png
Gumizes,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42007.w40h40.png
Parchemin d'attitude Halouine,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Barre Rabmarac à l'Orange,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42170.w40h40.png
Monstre Brioche de Nowel,Pain,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/33023.w40h40.png
Perle d'Âme,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94029.w40h40.png
Bouf'gomme au Goût Sauvage,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42176.w40h40.png
Bouf'gomme Fraîcheur Lavande,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42178.w40h40.png
Parchemin d'attitude Longue-Vue,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Fée d'artifice Invocatrice de Boufton Noir,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74043.w40h40.png
Fée d'artifice Invocatrice de Boufton Blanc,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74044.w40h40.png
Fée d'artifice Etoilée,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74046.w40h40.png
Fée d'artifice Glandiose,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74047.w40h40.png
Parchemin d'Appellation: Historien,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Parangon Ecaflip,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Parangon Féca,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Touriste de Moon,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Bonbon ardent,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42153.w40h40.png
Bonbon bleuté,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42154.w40h40.png
Potion très odorante,Potion Cosmétique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24062.w40h40.png
Parchemin d'Appellation: Grimpeur de Légende,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Grimpeur de Cristal,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Anomalies,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170849.w40h40.png
Potion de renommage d'alliance,Potion,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12058.w40h40.png
Chanter,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'Appellation: Producer WAKFU S4,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'attitude Indestructible,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170978.w40h40.png
Parchemin d'Appellation: Témoin du Shushu Ross,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Requiem des Quatre Saisons,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Oraison des Quatre Saisons,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Cœur brisé,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171243.w40h40.png
Saut de wapin,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171243.w40h40.png
Crocabulia,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171245.w40h40.png
Rêve,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171246.w40h40.png
Signe du Shushu,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171251.w40h40.png
Ornement Az'hassin,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Tête dans les étoiles,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Petit Parchemin d'Intelligence,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/76023.w40h40.png
Fête du Slip,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171774.w40h40.png
Ramen fantomatique,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171706.w40h40.png
Parchemin d'Appellation: Distilleur de Rêves,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Disciple de Yakasi,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Ornement Sherajah Chaton,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Ornement Sherajah transcendée,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation : Gardien de l'Histoire Pandalousienne,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Faire du ski,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172029.w40h40.png
Corne de ralliement,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172111.w40h40.png
Aura Nordique,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172198.w40h40.png
Sort: Maîtrise d'Arme,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171845.w40h40.png
Parchemin d'attitude Étendard de Grandapan,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172570.w40h40.png
