category,nom,type,niveau,original_image_url,local_url
ressources,Fantôme Bouloute du Parrain,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90035.w40h40.png,images/90035.w40h40.png
ressources,Hormone d'Atouin,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48200.w40h40.png,images/48200.w40h40.png
ressources,Hormone de Bilby,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48202.w40h40.png,images/48202.w40h40.png
ressources,Hormone de Chacha Tigré,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48207.w40h40.png,images/48207.w40h40.png
ressources,Hormone de Crocodaille,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48208.w40h40.png,images/48208.w40h40.png
ressources,Hormone de Petit Chacha Blanc,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48217.w40h40.png,images/48217.w40h40.png
ressources,Hormone de Pioute,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48219.w40h40.png,images/48219.w40h40.png
ressources,Hormone de Wabbit,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48222.w40h40.png,images/48222.w40h40.png
ressources,Hormone de Meuch,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48238.w40h40.png,images/48238.w40h40.png
ressources,Hormone de Tofoudre,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48237.w40h40.png,images/48237.w40h40.png
ressources,Fantôme de Chacha des Glaces,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90062.w40h40.png,images/90062.w40h40.png
ressources,Hormone de Chacha des Glaces,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48262.w40h40.png,images/48262.w40h40.png
ressources,Fantôme de Tifoux Tigré,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90063.w40h40.png,images/90063.w40h40.png
ressources,Fantôme de Chienchien Tigré,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90064.w40h40.png,images/90064.w40h40.png
ressources,Fantôme de Kouin-Kouin amélioré,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90012.w40h40.png,images/90012.w40h40.png
ressources,Trousseau de clefs de Ben le Ripate,Clef,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/84260.w40h40.png,images/84260.w40h40.png
ressources,Hormone de Cromeugnon,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48268.w40h40.png,images/48268.w40h40.png
ressources,Pierre Noire de Vulkania,Souvenir,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24736.w40h40.png,images/24736.w40h40.png
ressources,Conserve de Vacancier,Souvenir,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/125002.w40h40.png,images/125002.w40h40.png
ressources,Blague Glutine,Nowel,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/153012.w40h40.png,images/153012.w40h40.png
ressources,Emballage Boulduk,Emballage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/154005.w40h40.png,images/154005.w40h40.png
ressources,Fantôme de Scarakiri,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90084.w40h40.png,images/90084.w40h40.png
ressources,Hormone de Rauleur,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48288.w40h40.png,images/48288.w40h40.png
ressources,Fantôme de Meulourd,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90086.w40h40.png,images/90086.w40h40.png
ressources,Hormone de Mékrabe,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48291.w40h40.png,images/48291.w40h40.png
ressources,Fantôme de Kroliméa,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90089.w40h40.png,images/90089.w40h40.png
ressources,Crâne de Steamer,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47755.w40h40.png,images/47755.w40h40.png
ressources,Fantôme de Balafreux,Fantôme de Montilier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/124003.w40h40.png,images/124003.w40h40.png
ressources,Fantôme de Bulbouture,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90092.w40h40.png,images/90092.w40h40.png
ressources,Hormone de Kokulte,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48299.w40h40.png,images/48299.w40h40.png
ressources,Fantôme de Tofu Brakmarien,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170152.w40h40.png,images/170152.w40h40.png
ressources,Fantôme de Tofu Bontarien,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170157.w40h40.png,images/170157.w40h40.png
ressources,Hormone de Tofu Bontarien,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170154.w40h40.png,images/170154.w40h40.png
ressources,Fantôme de Boune Charmant,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170172.w40h40.png,images/170172.w40h40.png
ressources,Hormone de Chacha Mesuré,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170189.w40h40.png,images/170189.w40h40.png
ressources,Fantôme de Chacha Poisseux,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170197.w40h40.png,images/170197.w40h40.png
ressources,Hormone de Chacha Bontarien,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170209.w40h40.png,images/170209.w40h40.png
ressources,Fantôme de Gerbouille,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170230.w40h40.png,images/170230.w40h40.png
ressources,Hormone de Dragouf Noir,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170234.w40h40.png,images/170234.w40h40.png
ressources,Hormone de Bontique,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170250.w40h40.png,images/170250.w40h40.png
ressources,Hormone de Godron Charmant,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170350.w40h40.png,images/170350.w40h40.png
ressources,Hormone de Godron Poisseux,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170360.w40h40.png,images/170360.w40h40.png
ressources,Hormone de Godron Ventru,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170365.w40h40.png,images/170365.w40h40.png
ressources,Fantôme de Kougnard Albâtre,Fantôme de Montilier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170377.w40h40.png,images/170377.w40h40.png
ressources,Fantôme de Tatouf,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170528.w40h40.png,images/170528.w40h40.png
ressources,Hormone de Glub,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170566.w40h40.png,images/170566.w40h40.png
ressources,Hormone de Eliôme,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170698.w40h40.png,images/170698.w40h40.png
ressources,Hormone de Chauffe-souris d'Halouine,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48228.w40h40.png,images/48228.w40h40.png
ressources,Fantôme de Bouloute d'Halouine,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170723.w40h40.png,images/170723.w40h40.png
ressources,Hormone de Bouloute d'Halouine,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170721.w40h40.png,images/170721.w40h40.png
ressources,Hormone de Mandrog,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170771.w40h40.png,images/170771.w40h40.png
ressources,Fantôme de Dehluge,Fantôme de Montilier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170848.w40h40.png,images/170848.w40h40.png
ressources,Fantôme de Serpiplume apprivoisé,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170881.w40h40.png,images/170881.w40h40.png
ressources,Piraniak vidé,Poisson vidé,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170894.w40h40.png,images/170894.w40h40.png
ressources,Blé,Céréale,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/34009.w40h40.png,images/34009.w40h40.png
ressources,Eau,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15026.w40h40.png,images/15026.w40h40.png
ressources,Fleur de Lin,Fleur,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35117.w40h40.png,images/35117.w40h40.png
ressources,Poudre de Perlinpainpain,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48002.w40h40.png,images/48002.w40h40.png
ressources,Farine d'Orge,Farine,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/52256.w40h40.png,images/52256.w40h40.png
ressources,Farine de Malt,Farine,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/52255.w40h40.png,images/52255.w40h40.png
ressources,Poisson-Chaton,Poisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/41277.w40h40.png,images/41277.w40h40.png
ressources,Indispensable Corde,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15170.w40h40.png,images/15170.w40h40.png
ressources,Orties,Plante,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36053.w40h40.png,images/36053.w40h40.png
ressources,Clochettes,Fleur,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35046.w40h40.png,images/35046.w40h40.png
ressources,Immortelle,Plante,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36054.w40h40.png,images/36054.w40h40.png
ressources,Bon 5000 Kek,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15225.w40h40.png,images/15225.w40h40.png
ressources,Bol,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15263.w40h40.png,images/15263.w40h40.png
ressources,Cerise,Fruit,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w40h40.png,images/46265.w40h40.png
ressources,Citron,Fruit,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46266.w40h40.png,images/46266.w40h40.png
ressources,Jeton de la Foire du Trool,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15737.w40h40.png,images/15737.w40h40.png
ressources,Crabe Sourimi Exotique,Poisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/41275.w40h40.png,images/41275.w40h40.png
ressources,Poisson-Chaton vidé,Poisson vidé,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/62278.w40h40.png,images/62278.w40h40.png
ressources,Greu-vette Horreur vidé,Poisson vidé,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/62299.w40h40.png,images/62299.w40h40.png
ressources,Truite vidée,Poisson vidé,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/62396.w40h40.png,images/62396.w40h40.png
ressources,Blé d'Or,Céréale,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/34474.w40h40.png,images/34474.w40h40.png
ressources,Farine de Houblon Magique,Farine,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/52253.w40h40.png,images/52253.w40h40.png
ressources,Farine de Lin magique,Farine,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/52254.w40h40.png,images/52254.w40h40.png
ressources,Orange,Fruit,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46468.w40h40.png,images/46468.w40h40.png
ressources,Potion de métal lourd liquide,Potion de forgemagie,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/26014.w40h40.png,images/26014.w40h40.png
ressources,Peluche du Dopeul Xélor,Peluche,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/61683.w40h40.png,images/61683.w40h40.png
ressources,Hochet du Dark Vlad,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15696.w40h40.png,images/15696.w40h40.png
ressources,Corde à Sauter du Captain Chafer,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15695.w40h40.png,images/15695.w40h40.png
ressources,Boule à neige foire du trooll,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15694.w40h40.png,images/15694.w40h40.png
ressources,Haricot,Graine,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/58471.w40h40.png,images/58471.w40h40.png
ressources,Sousouris,Ressources diverses,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15282.w40h40.png,images/15282.w40h40.png
ressources,Rune de Signature,Pierre précieuse,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/50037.w40h40.png,images/50037.w40h40.png
ressources,Fantôme du Vilain Petit Corbac,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90038.w40h40.png,images/90038.w40h40.png
ressources,Fantôme d'Ecureuil Chenapan,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90039.w40h40.png,images/90039.w40h40.png
ressources,Fantôme de Mini Wa,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90018.w40h40.png,images/90018.w40h40.png
ressources,Fantôme de Bouloute,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90035.w40h40.png,images/90035.w40h40.png
ressources,Fantôme d'El Scarador,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90036.w40h40.png,images/90036.w40h40.png
ressources,Fantôme Walk,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90045.w40h40.png,images/90045.w40h40.png
ressources,Crâne de Feca,Os,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47034.w40h40.png,images/47034.w40h40.png
ressources,Fantôme Chacha Angora,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90026.w40h40.png,images/90026.w40h40.png
ressources,Fantôme de Gelutin,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90055.w40h40.png,images/90055.w40h40.png
ressources,Fantôme de Goultus,Fantôme de Familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/90056.w40h40.png,images/90056.w40h40.png
ressources,Hormone de Fëanor,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48210.w40h40.png,images/48210.w40h40.png
ressources,Hormone de Walk,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48223.w40h40.png,images/48223.w40h40.png
ressources,Hormone de Chauffe-Souris,Poudre,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48228.w40h40.png,images/48228.w40h40.png
